paper_id,year,author_name,affiliation_string,institution_type
2107.00567,2021,Marcus Lewis,Numenta,industry research lab
2107.04771,2021,Jaspreet Singh Dhani,"University of Delhi, New Delhi, India; University of Toronto, Toronto, Canada",research university
2107.04771,2021,Ruchika Bhatt,"University of Delhi, New Delhi, India",research university
2107.04771,2021,Balaji Ganesan,"IBM Research, Bengaluru, India",industry research lab
2107.04771,2021,Parikshet Sirohi,"University of Delhi, New Delhi, India",research university
2107.04771,2021,Vasudha Bhatnagar,"University of Delhi, New Delhi, India",research university
2103.11345,2021,Vincent Thomas,"Université de Lorraine, INRIA, CNRS, LORIA, France",public research university / national research institute joint lab
2103.11345,2021,Gérémy Hutin,"École Normale Supérieure de Lyon, France",grandes écoles research institution
2103.11345,2021,Olivier Buffet,"Université de Lorraine, INRIA, CNRS, LORIA, France",public research university / national research institute joint lab
2105.07776,2021,Julien Girard-Satabin,"Université Paris-Saclay, CEA, List, F-91120, Palaiseau, France",national lab
2105.07776,2021,Aymeric Varasse,"Université Paris-Saclay, CEA, List, F-91120, Palaiseau, France",national lab
2105.07776,2021,Marc Schoenauer,"TAU team, LISN (Université Paris-Saclay and CNRS), INRIA",public research institute
2105.07776,2021,Guillaume Charpiat,"TAU team, LISN (Université Paris-Saclay and CNRS), INRIA",public research institute
2105.07776,2021,Zakaria Chihani,"Université Paris-Saclay, CEA, List, F-91120, Palaiseau, France",national lab
2106.07378,2021,Marco Cinelli,"Institute of Computing Science, Poznan University of Technology, Piotrowo 2, 60-965 Poznań, Poland",research university
2106.07378,2021,Miłosz Kadziński,"Institute of Computing Science, Poznan University of Technology, Piotrowo 2, 60-965 Poznań, Poland",research university
2106.07378,2021,Grzegorz Miebs,"Institute of Computing Science, Poznan University of Technology, Piotrowo 2, 60-965 Poznań, Poland",research university
2106.07378,2021,Michael Gonzalez,"Environmental Decision Analytics Branch, Land Remediation and Technology Division, Center for Environmental Solutions and Emergency Response, Office of Research and Development, U.S. Environmental Protection Agency, Cincinnati, Ohio, USA",government agency research office
2106.07378,2021,Roman Słowiński,"Institute of Computing Science, Poznan University of Technology, Piotrowo 2, 60-965 Poznań, Poland; Systems Research Institute, Polish Academy of Sciences, Newelska 6, 01-447 Warsaw, Poland",research university and national academy research institute
2109.06505,2021,Saksham Consul,"Rationality Enhancement Group, Max Planck Institute for Intelligent Systems, Tübingen, Baden-Württemberg, Germany",national research institute
2109.06505,2021,Jugoslav Stojcheski,"Rationality Enhancement Group, Max Planck Institute for Intelligent Systems, Tübingen, Baden-Württemberg, Germany",national research institute
2109.06505,2021,Valkyrie Felso,"Rationality Enhancement Group, Max Planck Institute for Intelligent Systems, Tübingen, Baden-Württemberg, Germany",national research institute
2109.06505,2021,Falk Lieder,"Rationality Enhancement Group, Max Planck Institute for Intelligent Systems, Tübingen, Baden-Württemberg, Germany",national research institute
2109.01954,2021,Nikzad Khani,Boston University,research university
2109.01954,2021,Matthew Kluska,Boston University,research university
2105.00694,2021,Emir Zunic,"Info Studio d.o.o. Sarajevo, Bosnia and Herzegovina; Faculty of Electrical Engineering, University of Sarajevo, Bosnia and Herzegovina",software company and research university
2105.00694,2021,Kemal Korjenic,"Info Studio d.o.o. Sarajevo, Bosnia and Herzegovina",software company
2105.00694,2021,Sead Delalic,"Faculty of Science, University of Sarajevo, Bosnia and Herzegovina; Info Studio d.o.o. Sarajevo, Bosnia and Herzegovina",research university and software company
2105.00694,2021,Zlatko Subara,"Info Studio d.o.o. Sarajevo, Bosnia and Herzegovina",software company
2110.09624,2021,Eric Horvitz,"Medical Computer Science Group, Knowledge Systems Laboratory, Stanford University, Stanford, California 94305",research university
2110.09624,2021,John Breese,"Rockwell International Science Center, Palo Alto Laboratory, 444 High Street, Palo Alto, CA 94301",industry research lab
2101.04640,2021,Filip Ilievski,"Information Sciences Institute, University of Southern California, Marina del Rey, CA, USA",research university
2101.04640,2021,Alessandro Oltramari,"Intelligent Internet of Things, Bosch Research and Technology Center, Pittsburgh, PA, USA",industry research lab
2101.04640,2021,Kaixin Ma,"Language Technologies Institute, Carnegie Mellon University, Pittsburgh, PA, USA",research university
2101.04640,2021,Bin Zhang,"Information Sciences Institute, University of Southern California, Marina del Rey, CA, USA",research university
2101.04640,2021,Deborah L. McGuinness,"Tetherless World Constellation, Rensselaer Polytechnic Institute, Troy, NY, USA",research university
2101.04640,2021,Pedro Szekely,"Information Sciences Institute, University of Southern California, Marina del Rey, CA, USA",research university
2103.08391,2021,Ivan D. Rodriguez,"Universitat Pompeu Fabra, Barcelona, Spain",research university
2103.08391,2021,Blai Bonet,"Universitat Pompeu Fabra, Barcelona, Spain",research university
2103.08391,2021,Sebastian Sardina,"RMIT University, Melbourne, Australia",research university
2103.08391,2021,Hector Geffner,"Universitat Pompeu Fabra, Barcelona, Spain; Institució Catalana de Recerca i Estudis Avançats (ICREA)",research university and public research institution
2108.06742,2021,Archana Patel,"Department of Software Engineering, School of Computing and Information Technology, Eastern International University, Vietnam",teaching university
2108.06742,2021,Narayan C Debnath,"Department of Software Engineering, School of Computing and Information Technology, Eastern International University, Vietnam",teaching university
2209.04911,2022,M Charity,"Game Innovation Lab, New York University, New York City, New York, United States",research university
2209.04911,2022,Julian Togelius,"Game Innovation Lab, New York University, New York City, New York, United States",research university
2204.14172,2022,Maurice Funk,"Leipzig University, Faculty of Mathematics and Computer Science, Germany",research university
2204.14172,2022,Jean Christoph Jung,"University of Hildesheim, Institute of Computer Science, Germany",research university
2204.14172,2022,Carsten Lutz,"Leipzig University, Faculty of Mathematics and Computer Science, Germany",research university
2208.11173,2022,Richard S. Sutton,"University of Alberta, Alberta Machine Intelligence Institute, DeepMind Alberta",research university / industry research lab
2208.11173,2022,Michael Bowling,"University of Alberta, Alberta Machine Intelligence Institute, DeepMind Alberta",research university / industry research lab
2208.11173,2022,Patrick M. Pilarski,"University of Alberta, Alberta Machine Intelligence Institute, DeepMind Alberta",research university / industry research lab
2202.02776,2022,David Leslie,"The Alan Turing Institute, Public Policy Programme",national research institute
2202.02776,2022,Christopher Burr,"The Alan Turing Institute, Public Policy Programme",national research institute
2202.02776,2022,Mhairi Aitken,"The Alan Turing Institute, Public Policy Programme",national research institute
2202.02776,2022,Michael Katell,"The Alan Turing Institute, Public Policy Programme",national research institute
2202.02776,2022,Morgan Briggs,"The Alan Turing Institute, Public Policy Programme",national research institute
2202.02776,2022,Cami Rincon,"The Alan Turing Institute, Public Policy Programme",national research institute
2206.05497,2022,Ahmed Khalifa,"Institute of Digital Games, University of Malta, Msida, Malta",research university
2206.05497,2022,Michael Cerny Green,"Game Innovation Lab, New York University, Brooklyn, NY, USA",research university
2206.05497,2022,Julian Togelius,"Game Innovation Lab, New York University, Brooklyn, NY, USA",research university
2206.08788,2022,Jinyin Chen,National Natural Science Foundation of China supported research; Zhejiang Province based institution,research university
2206.08788,2022,Chengyu Jia,National Natural Science Foundation of China supported research; Zhejiang Province based institution,research university
2206.08788,2022,Haibin Zheng,National Natural Science Foundation of China supported research; Zhejiang Province based institution,research university
2206.08788,2022,Ruoxi Chen,National Natural Science Foundation of China supported research; Zhejiang Province based institution,research university
2206.08788,2022,Chenbo Fu,National Natural Science Foundation of China supported research; Zhejiang Province based institution,research university
2208.11349,2022,Zijian Gao,"National University of Defense Technology, Changsha, China",military research university
2208.11349,2022,YiYing Li,"Artificial Intelligence Research Center, DII, Beijing, China",government defense research institute
2208.11349,2022,Kele Xu,"National University of Defense Technology, Changsha, China",military research university
2208.11349,2022,Yuanzhao Zhai,"National University of Defense Technology, Changsha, China",military research university
2208.11349,2022,Dawei Feng,"National University of Defense Technology, Changsha, China",military research university
2208.11349,2022,Bo Ding,"National University of Defense Technology, Changsha, China",military research university
2208.11349,2022,XinJun Mao,"National University of Defense Technology, Changsha, China",military research university
2208.11349,2022,Huaimin Wang,"National University of Defense Technology, Changsha, China",military research university
2208.02183,2022,Robert J. Piechocki,"School of Computer Science, Electrical and Electronic Engineering, and Engineering Maths, University of Bristol, Bristol, BS8 1UB, UK",research university
2208.02183,2022,Xiaoyang Wang,"School of Computer Science, Electrical and Electronic Engineering, and Engineering Maths, University of Bristol, Bristol, BS8 1UB, UK",research university
2208.02183,2022,Mohammud J. Bocus,"School of Computer Science, Electrical and Electronic Engineering, and Engineering Maths, University of Bristol, Bristol, BS8 1UB, UK",research university
2205.02328,2022,David Radke,"David R. Cheriton School of Computer Science, University of Waterloo",research university
2205.02328,2022,Kate Larson,"David R. Cheriton School of Computer Science, University of Waterloo",research university
2205.02328,2022,Tim Brecht,"David R. Cheriton School of Computer Science, University of Waterloo",research university
2206.08932,2022,Claire Stevenson,"Psychological Methods Department, University of Amsterdam, Roetersstraat 11, 1018 WB Amsterdam, The Netherlands",research university
2206.08932,2022,Iris Smal,"Psychological Methods Department, University of Amsterdam, Roetersstraat 11, 1018 WB Amsterdam, The Netherlands",research university
2206.08932,2022,Matthijs Baas,"Psychological Methods Department, University of Amsterdam, Roetersstraat 11, 1018 WB Amsterdam, The Netherlands",research university
2206.08932,2022,Raoul Grasman,"Psychological Methods Department, University of Amsterdam, Roetersstraat 11, 1018 WB Amsterdam, The Netherlands",research university
2206.08932,2022,Han van der Maas,"Psychological Methods Department, University of Amsterdam, Roetersstraat 11, 1018 WB Amsterdam, The Netherlands",research university
2206.06279,2022,Shaina Raza,Shaina.raza@utoronto.ca,research university
2201.10453,2022,Laurens Bliek,"Eindhoven University of Technology, Netherlands",research university
2201.10453,2022,Paulo da Costa,"Eindhoven University of Technology, Netherlands",research university
2201.10453,2022,Reza Refaei Afshar,"Eindhoven University of Technology, Netherlands",research university
